feature_name,group
"CHLORPHEN POLIS_amount_value_(960.0, 2700.0]",118
"CHLORPHEN POLIS_amount_value_(2700.0, 1680000020.0]",118
"CHLORPHENIRAMINE_amount_value_(-0.001, 300.0]",119
"CHLORPHENIRAMINE_amount_value_(300.0, 1200.0]",119
"CHLORPHENIRAMINE_amount_value_(1200.0, 1800.8]",119
"CHLORPHENIRAMINE_amount_value_(1800.8, 3600.0]",119
"CHLORPHENIRAMINE_amount_value_(3600.0, 1680000000.0]",119
"CHLORTHALIDONE_amount_value_(-0.001, 468.0]",120
"CHLORTHALIDONE_amount_value_(468.0, 750.0]",120
"CHLORTHALIDONE_amount_value_(750.0, 1500.0]",120
"CHLORTHALIDONE_amount_value_(1500.0, 5400.0]",120
"CHLORTHALIDONE_amount_value_(5400.0, 1680000000.0]",120
"CHLORTHALIDONE_quantity_value_(11.999, 30.0]",121
"CHLORTHALIDONE_quantity_value_(30.0, 60.0]",121
"CHLORTHALIDONE_quantity_value_(60.0, 180.0]",121
"CHOLESTYRAMINE/SUCROSE_quantity_value_(6.999, 60.0]",122
"CHOLESTYRAMINE/SUCROSE_quantity_value_(60.0, 356.4]",122
"CHOLESTYRAMINE/SUCROSE_quantity_value_(356.4, 378.0]",122
"CHOLESTYRAMINE/SUCROSE_quantity_value_(378.0, 1890.0]",122
"CICLESONIDE_quantity_value_(6.098999999999999, 12.5]",123
"CICLESONIDE_quantity_value_(12.5, 37.5]",123
"CICLOPIROX OLAMINE_amount_value_(-0.001, 0.231]",124
"CICLOPIROX OLAMINE_amount_value_(0.231, 0.462]",124
"CICLOPIROX OLAMINE_amount_value_(0.462, 87.2]",124
"CICLOPIROX OLAMINE_amount_value_(87.2, 1500.0]",124
"CICLOPIROX OLAMINE_amount_value_(1500.0, 75000.0]",124
"CICLOPIROX OLAMINE_quantity_value_(-0.001, 30.0]",125
"CICLOPIROX OLAMINE_quantity_value_(30.0, 60.0]",125
"CICLOPIROX OLAMINE_quantity_value_(60.0, 90.0]",125
"CICLOPIROX OLAMINE_quantity_value_(90.0, 120.0]",125
"CICLOPIROX_amount_value_(-0.001, 0.528]",126
"CICLOPIROX_amount_value_(0.528, 1.2]",126
"CICLOPIROX_amount_value_(1.2, 150.0]",126
"CICLOPIROX_amount_value_(150.0, 2150.0]",126
"CICLOPIROX_amount_value_(2150.0, 1680003000.0]",126
"CICLOPIROX_quantity_value_(5.656, 6.6]",127
"CICLOPIROX_quantity_value_(6.6, 21.84]",127
"CICLOPIROX_quantity_value_(21.84, 120.0]",127
"CICLOPIROX_quantity_value_(120.0, 240.0]",127
"CIMETIDINE_quantity_value_(0.999, 30.0]",128
"CIMETIDINE_quantity_value_(30.0, 60.0]",128
"CIMETIDINE_quantity_value_(60.0, 180.0]",128
"CIPROFLOXACIN HCL/DEXAMETH_quantity_value_(7.499, 22.5]",129
"CIPROFLOXACIN HCL_amount_value_(-0.001, 0.015]",130
"CIPROFLOXACIN HCL_amount_value_(0.015, 0.0225]",130
"CIPROFLOXACIN HCL_amount_value_(0.0225, 600.0]",130
"CIPROFLOXACIN HCL_amount_value_(600.0, 1680000000.0]",130
"CIPROFLOXACIN HCL_quantity_value_(0.999, 10.0]",131
"CIPROFLOXACIN HCL_quantity_value_(10.0, 14.0]",131
"CIPROFLOXACIN HCL_quantity_value_(14.0, 20.0]",131
"CIPROFLOXACIN HCL_quantity_value_(20.0, 180.0]",131
"CITALOPRAM HYDROBROMIDE_quantity_value_(2.999, 30.0]",132
"CITALOPRAM HYDROBROMIDE_quantity_value_(30.0, 45.0]",132
"CITALOPRAM HYDROBROMIDE_quantity_value_(45.0, 1575.0]",132
"CLARITHROMYCIN_quantity_value_(-0.001, 14.0]",133
"CLARITHROMYCIN_quantity_value_(14.0, 20.0]",133
"CLARITHROMYCIN_quantity_value_(20.0, 28.0]",133
"CLARITHROMYCIN_quantity_value_(28.0, 500.0]",133
"CLARITH_amount_value_(-0.001, 360.0]",134
"CLARITH_amount_value_(360.0, 3000.0]",134
"CLARITH_amount_value_(3000.0, 7000.0]",134
"CLARITH_amount_value_(7000.0, 1680000018.0]",134
"CLIDINIUM BR_amount_value_(-0.001, 75.0]",135
"CLIDINIUM BR_amount_value_(75.0, 300.0]",135
"CLIDINIUM BR_amount_value_(300.0, 1200.0]",135
"CLIDINIUM BR_amount_value_(1200.0, 3001.296]",135
"CLIDINIUM BR_amount_value_(3001.296, 1680000000.0]",135
"CLINDAMYCIN HCL_quantity_value_(1.999, 20.0]",136
"CLINDAMYCIN HCL_quantity_value_(20.0, 28.0]",136
"CLINDAMYCIN HCL_quantity_value_(28.0, 30.0]",136
"CLINDAMYCIN HCL_quantity_value_(30.0, 40.0]",136
"CLINDAMYCIN HCL_quantity_value_(40.0, 180.0]",136
"CLINDAMYCIN PHOS/BENZOYL PEROX_quantity_value_(24.999, 45.0]",137
"CLINDAMYCIN PHOS/BENZOYL PEROX_quantity_value_(45.0, 50.0]",137
"CLINDAMYCIN PHOS/BENZOYL PEROX_quantity_value_(50.0, 135.0]",137
"CLINDAMYCIN PHOSPHATE_amount_value_(-0.001, 0.6]",138
"CLINDAMYCIN PHOSPHATE_amount_value_(0.6, 1.2]",138
"CLINDAMYCIN PHOSPHATE_amount_value_(1.2, 1500.0]",138
"CLINDAMYCIN PHOSPHATE_amount_value_(1500.0, 1680000000.0]",138
"CLINDAMYCIN PHOSPHATE_quantity_value_(0.999, 5.8]",139
"CLINDAMYCIN PHOSPHATE_quantity_value_(5.8, 40.0]",139
"CLINDAMYCIN PHOSPHATE_quantity_value_(40.0, 60.0]",139
"CLINDAMYCIN PHOSPHATE_quantity_value_(60.0, 207.0]",139
"CLINDAMYCIN/BENZOYL PRX/SKN #5_quantity_value_(0.999, 3.0]",140
"CLINDAMYCIN_amount_value_(0.009000000000000001, 0.25]",141
"CLINDAMYCIN_amount_value_(0.25, 0.5]",141
"CLINDAMYCIN_amount_value_(0.5, 0.54]",141
"CLINDAMYCIN_amount_value_(0.54, 1.62]",141
"CLOBETASOL PROPIONATE/EMOLL_quantity_value_(14.999, 50.0]",142
"CLOBETASOL PROPIONATE/EMOLL_quantity_value_(50.0, 60.0]",142
"CLOBETASOL PROPIONATE/EMOLL_quantity_value_(60.0, 100.0]",142
"CLOBETASOL PROPIONATE/EMOLL_quantity_value_(100.0, 300.0]",142
"CLOBETASOL PROPIONATE_amount_value_(-0.001, 0.025]",143
"CLOBETASOL PROPIONATE_amount_value_(0.025, 0.05]",143
"CLOBETASOL PROPIONATE_amount_value_(0.05, 375.0]",143
"CLOBETASOL PROPIONATE_amount_value_(375.0, 2920.0]",143
"CLOBETASOL PROPIONATE_amount_value_(2920.0, 1680002790.0]",143
"CLOBETASOL PROPIONATE_quantity_value_(0.999, 30.0]",144
"CLOBETASOL PROPIONATE_quantity_value_(30.0, 50.0]",144
"CLOBETASOL PROPIONATE_quantity_value_(50.0, 60.0]",144
"CLOBETASOL PROPIONATE_quantity_value_(60.0, 512.0]",144
"CLONAZEPAM_quantity_value_(1.999, 30.0]",145
"CLONAZEPAM_quantity_value_(30.0, 60.0]",145
"CLONAZEPAM_quantity_value_(60.0, 600.0]",145
"CLONIDINE HCL_quantity_value_(0.999, 30.0]",146
"CLONIDINE HCL_quantity_value_(30.0, 60.0]",146
"CLONIDINE HCL_quantity_value_(60.0, 90.0]",146
"CLONIDINE HCL_quantity_value_(90.0, 360.0]",146
"CLOPIDOGREL BISULFATE_quantity_value_(2.999, 30.0]",147
"CLOPIDOGREL BISULFATE_quantity_value_(30.0, 90.0]",147
"CLOPIDOGREL BISULFATE_quantity_value_(90.0, 300.0]",147
"CLOTRIMAZOLE/BETAMET DIPROP_quantity_value_(0.999, 15.0]",148
"CLOTRIMAZOLE/BETAMET DIPROP_quantity_value_(15.0, 30.0]",148
"CLOTRIMAZOLE/BETAMET DIPROP_quantity_value_(30.0, 45.0]",148
"CLOTRIMAZOLE/BETAMET DIPROP_quantity_value_(45.0, 135.0]",148
"CLOTRIMAZOLE/BETAMETHASONE DIP_quantity_value_(14.999, 30.0]",149
"CLOTRIMAZOLE/BETAMETHASONE DIP_quantity_value_(30.0, 45.0]",149
"CLOTRIMAZOLE/BETAMETHASONE DIP_quantity_value_(45.0, 225.0]",149
"CLOTRIMAZOLE_amount_value_(-0.001, 0.15]",150
"CLOTRIMAZOLE_amount_value_(0.15, 0.3]",150
"CLOTRIMAZOLE_amount_value_(0.3, 0.45]",150
"CLOTRIMAZOLE_amount_value_(0.45, 2250000000000.0]",150
"CLOTRIMAZOLE_quantity_value_(8.999, 30.0]",151
"CLOTRIMAZOLE_quantity_value_(30.0, 35.0]",151
"CLOTRIMAZOLE_quantity_value_(35.0, 50.0]",151
"CLOTRIMAZOLE_quantity_value_(50.0, 70.0]",151
"CLOTRIMAZOLE_quantity_value_(70.0, 270.0]",151
"CODEINE PHOSPHATE_amount_value_(-0.001, 300.0]",152
"CODEINE PHOSPHATE_amount_value_(300.0, 1200.0]",152
"CODEINE PHOSPHATE_amount_value_(1200.0, 1800.0]",152
"CODEINE PHOSPHATE_amount_value_(1800.0, 3600.0]",152
"CODEINE PHOSPHATE_amount_value_(3600.0, 1680003000.0]",152
"CODEINE/PROMETHAZINE HCL_quantity_value_(44.999, 120.0]",153
"CODEINE/PROMETHAZINE HCL_quantity_value_(120.0, 180.0]",153
"CODEINE/PROMETHAZINE HCL_quantity_value_(180.0, 240.0]",153
"CODEINE/PROMETHAZINE HCL_quantity_value_(240.0, 540.0]",153
"CODEINE_amount_value_(-0.001, 750.0]",154
"CODEINE_amount_value_(750.0, 840.0]",154
"CODEINE_amount_value_(840.0, 1125.0]",154
"CODEINE_amount_value_(1125.0, 1500.0]",154
"CODEINE_amount_value_(1500.0, 1680000000.0]",154
"COD_amount_value_(249.999, 600.0]",155
"COD_amount_value_(600.0, 800.0]",155
"COD_amount_value_(800.0, 900.0]",155
"COD_amount_value_(900.0, 1200.0]",155
"COD_amount_value_(1200.0, 2400.0]",155
"COLCHICINE_quantity_value_(2.999, 29.2]",156
"COLCHICINE_quantity_value_(29.2, 30.0]",156
"COLCHICINE_quantity_value_(30.0, 60.0]",156
"COLCHICINE_quantity_value_(60.0, 600.0]",156
"COLESEVELAM HCL_quantity_value_(4.999, 60.0]",157
"COLESEVELAM HCL_quantity_value_(60.0, 180.0]",157
"COLESEVELAM HCL_quantity_value_(180.0, 540.0]",157
"CYANOCOBALAMIN/FA/PYRIDOXINE_quantity_value_(29.999, 90.0]",158
"CYANOCOBALAMIN/FA/PYRIDOXINE_quantity_value_(90.0, 180.0]",158
"CYANOCOBALAMIN_amount_value_(14.999, 30.0]",159
"CYANOCOBALAMIN_amount_value_(30.0, 60.0]",159
"CYANOCOBALAMIN_amount_value_(60.0, 90.0]",159
"CYANOCOBALAMIN_amount_value_(90.0, 360.0]",159
"CYCLOBENZAPRINE HCL_amount_value_(5.999, 240.0]",160
"CYCLOBENZAPRINE HCL_amount_value_(240.0, 420.0]",160
"CYCLOBENZAPRINE HCL_amount_value_(420.0, 2040.0]",160
"CYCLOBENZAPRINE HCL_amount_value_(2040.0, 5520.0]",160
"CYCLOBENZAPRINE HCL_amount_value_(5520.0, 22500.0]",160
"CYCLOBENZAPRINE HCL_quantity_value_(0.999, 20.0]",161
"CYCLOBENZAPRINE HCL_quantity_value_(20.0, 30.0]",161
"CYCLOBENZAPRINE HCL_quantity_value_(30.0, 45.0]",161
"CYCLOBENZAPRINE HCL_quantity_value_(45.0, 300.0]",161
"CYCLOSPORINE_amount_value_(-0.001, 0.03]",162
"CYCLOSPORINE_amount_value_(0.03, 1.872]",162
"CYCLOSPORINE_amount_value_(1.872, 545.0]",162
"CYCLOSPORINE_amount_value_(545.0, 3000.0]",162
"CYCLOSPORINE_amount_value_(3000.0, 1680002250.0]",162
"CYCLOSPORINE_quantity_value_(-0.001, 60.0]",163
"CYCLOSPORINE_quantity_value_(60.0, 64.0]",163
"CYCLOSPORINE_quantity_value_(64.0, 360.0]",163
"D-METHORPHAN HB/P-EPD HCL/BPM_quantity_value_(13.999, 120.0]",164
"D-METHORPHAN HB/P-EPD HCL/BPM_quantity_value_(120.0, 180.0]",164
"D-METHORPHAN HB/P-EPD HCL/BPM_quantity_value_(180.0, 236.0]",164
"D-METHORPHAN HB/P-EPD HCL/BPM_quantity_value_(236.0, 480.0]",164
"D-METHORPHAN HB/PE/CHLORPHENIR_quantity_value_(-0.001, 120.0]",165
"D-METHORPHAN HB/PE/CHLORPHENIR_quantity_value_(120.0, 180.0]",165
"D-METHORPHAN HB/PE/CHLORPHENIR_quantity_value_(180.0, 240.0]",165
"D-METHORPHAN HB/PE/CHLORPHENIR_quantity_value_(240.0, 473.0]",165
"D-METHORPHAN HB/PROMETH HCL_quantity_value_(24.999, 120.0]",166
"D-METHORPHAN HB/PROMETH HCL_quantity_value_(120.0, 180.0]",166
"D-METHORPHAN HB/PROMETH HCL_quantity_value_(180.0, 240.0]",166
"D-METHORPHAN HB/PROMETH HCL_quantity_value_(240.0, 473.0]",166
"D-METHORPHAN HB_amount_value_(-0.001, 360.0]",167
"D-METHORPHAN HB_amount_value_(360.0, 560.0]",167
"D-METHORPHAN HB_amount_value_(560.0, 750.0]",167
"D-METHORPHAN HB_amount_value_(750.0, 1125.0]",167
"D-METHORPHAN HB_amount_value_(1125.0, 2956.25]",167
"DAPSONE_amount_value_(-0.001, 1.5]",168
"DAPSONE_amount_value_(1.5, 3.0]",168
"DAPSONE_amount_value_(3.0, 600.0]",168
"DAPSONE_amount_value_(600.0, 3000.0]",168
"DAPSONE_amount_value_(3000.0, 8959000.0]",168
"DAPSONE_quantity_value_(9.999, 30.0]",169
"DAPSONE_quantity_value_(30.0, 60.0]",169
"DAPSONE_quantity_value_(60.0, 90.0]",169
"DARIFENACIN HYDROBROMIDE_quantity_value_(6.999, 30.0]",170
"DARIFENACIN HYDROBROMIDE_quantity_value_(30.0, 90.0]",170
"DARIFENACIN HYDROBROMIDE_quantity_value_(90.0, 180.0]",170
"DESOG-ET ESTRA/ETHIN ESTRA_quantity_value_(0.999, 28.0]",171
"DESOG-ET ESTRA/ETHIN ESTRA_quantity_value_(28.0, 84.0]",171
"DESOG-ET ESTRA/ETHIN ESTRA_quantity_value_(84.0, 112.0]",171
"DESOGESTREL-ETHINYL ESTRADIOL_quantity_value_(27.999, 84.0]",172
"DESOGESTREL-ETHINYL ESTRADIOL_quantity_value_(84.0, 112.0]",172
"DESONIDE_amount_value_(-0.001, 0.0295]",173
"DESONIDE_amount_value_(0.0295, 0.03]",173
"DESONIDE_amount_value_(0.03, 280.0]",173
"DESONIDE_amount_value_(280.0, 2250.0]",173
"DESONIDE_amount_value_(2250.0, 3360000000.0]",173
"DESONIDE_quantity_value_(0.399, 30.0]",174
"DESONIDE_quantity_value_(30.0, 59.0]",174
"DESONIDE_quantity_value_(59.0, 60.0]",174
"DESONIDE_quantity_value_(60.0, 472.0]",174
"DESOXIMETASONE_amount_value_(-0.001, 0.075]",175
"DESOXIMETASONE_amount_value_(0.075, 0.15]",175
"DESOXIMETASONE_amount_value_(0.15, 300.0]",175
"DESOXIMETASONE_amount_value_(300.0, 2250.0]",175
"DESOXIMETASONE_amount_value_(2250.0, 1680000000.0]",175
"DESOXIMETASONE_quantity_value_(14.999, 30.0]",176
"DESOXIMETASONE_quantity_value_(30.0, 60.0]",176
"DESOXIMETASONE_quantity_value_(60.0, 360.0]",176
"DESVENLAFAXINE SUCCINATE_quantity_value_(4.999, 30.0]",177
"DESVENLAFAXINE SUCCINATE_quantity_value_(30.0, 270.0]",177
"DEXAMETHASONE_amount_value_(-0.001, 0.005]",178
"DEXAMETHASONE_amount_value_(0.005, 240.0]",178
"DEXAMETHASONE_amount_value_(240.0, 1800.0]",178
"DEXAMETHASONE_amount_value_(1800.0, 1680000010.0]",178
"DEXAMETHASONE_quantity_value_(0.999, 4.0]",179
"DEXAMETHASONE_quantity_value_(4.0, 10.0]",179
"DEXAMETHASONE_quantity_value_(10.0, 21.0]",179
"DEXAMETHASONE_quantity_value_(21.0, 40.0]",179
"DEXAMETHASONE_quantity_value_(40.0, 500.0]",179
"DEXAMETH_amount_value_(-0.001, 0.0075]",180
"DEXAMETH_amount_value_(0.0075, 0.85]",180
"DEXAMETH_amount_value_(0.85, 450.0]",180
"DEXAMETH_amount_value_(450.0, 2250.0]",180
"DEXAMETH_amount_value_(2250.0, 1680000050.0]",180
"DEXLANSOPRAZOLE_quantity_value_(4.999, 30.0]",181
"DEXLANSOPRAZOLE_quantity_value_(30.0, 90.0]",181
"DIAZEPAM_amount_value_(7.499, 71.4]",182
"DIAZEPAM_amount_value_(71.4, 241.2]",182
"DIAZEPAM_amount_value_(622.8, 11250.0]",182
"DIAZEPAM_amount_value_(11250.0, 27000.0]",182
"DIAZEPAM_quantity_value_(0.999, 2.0]",183
"DIAZEPAM_quantity_value_(2.0, 6.0]",183
"DIAZEPAM_quantity_value_(6.0, 20.0]",183
"DIAZEPAM_quantity_value_(20.0, 30.0]",183
"DIAZEPAM_quantity_value_(30.0, 190.0]",183
"DICHLPHN_amount_value_(-0.001, 300.0]",184
"DICHLPHN_amount_value_(300.0, 1273.2]",184
"DICHLPHN_amount_value_(1273.2, 4500.0]",184
"DICHLPHN_amount_value_(4500.0, 10120.0]",184
"DICHLPHN_amount_value_(10120.0, 1680002000.0]",184
"DICLOFENAC POTASSIUM_quantity_value_(3.999, 28.0]",185
"DICLOFENAC POTASSIUM_quantity_value_(28.0, 30.0]",185
"DICLOFENAC POTASSIUM_quantity_value_(30.0, 50.0]",185
"DICLOFENAC POTASSIUM_quantity_value_(50.0, 60.0]",185
"DICLOFENAC POTASSIUM_quantity_value_(60.0, 270.0]",185
"DICLOFENAC SODIUM/MISOPROSTOL_quantity_value_(9.999, 30.0]",186
"DICLOFENAC SODIUM/MISOPROSTOL_quantity_value_(30.0, 60.0]",186
"DICLOFENAC SODIUM/MISOPROSTOL_quantity_value_(60.0, 180.0]",186
"DICLOFENAC SODIUM_amount_value_(-0.001, 3.0]",187
"DICLOFENAC SODIUM_amount_value_(3.0, 300.0]",187
"DICLOFENAC SODIUM_amount_value_(300.0, 1500.0]",187
"DICLOFENAC SODIUM_amount_value_(1500.0, 4500.0]",187
"DICLOFENAC SODIUM_amount_value_(4500.0, 120000003000.0]",187
"DICLOFENAC SODIUM_quantity_value_(2.499, 30.0]",188
"DICLOFENAC SODIUM_quantity_value_(30.0, 60.0]",188
"DICLOFENAC SODIUM_quantity_value_(60.0, 100.0]",188
"DICLOFENAC SODIUM_quantity_value_(100.0, 2900.0]",188
"DICLOXACILLIN SODIUM_quantity_value_(2.999, 28.0]",189
"DICLOXACILLIN SODIUM_quantity_value_(28.0, 40.0]",189
"DICLOXACILLIN SODIUM_quantity_value_(40.0, 112.0]",189
"DICYCLOMINE HCL_quantity_value_(0.999, 20.0]",190
"DICYCLOMINE HCL_quantity_value_(20.0, 30.0]",190
"DICYCLOMINE HCL_quantity_value_(30.0, 56.0]",190
"DICYCLOMINE HCL_quantity_value_(56.0, 90.0]",190
"DICYCLOMINE HCL_quantity_value_(90.0, 720.0]",190
"DIGOXIN_quantity_value_(14.999, 30.0]",191
"DIGOXIN_quantity_value_(30.0, 90.0]",191
"DIGOXIN_quantity_value_(90.0, 225.0]",191
"DILTIAZEM HCL_quantity_value_(1.999, 30.0]",192
"DILTIAZEM HCL_quantity_value_(30.0, 31.0]",192
"DILTIAZEM HCL_quantity_value_(31.0, 90.0]",192
"DILTIAZEM HCL_quantity_value_(90.0, 360.0]",192
"DIPHENOXYLATE HCL/ATROP SULF_quantity_value_(3.999, 20.0]",193
"DIPHENOXYLATE HCL/ATROP SULF_quantity_value_(20.0, 30.0]",193
"DIPHENOXYLATE HCL/ATROP SULF_quantity_value_(30.0, 40.0]",193
"DIPHENOXYLATE HCL/ATROP SULF_quantity_value_(40.0, 540.0]",193
"DIPHENOXYLATE HCL/ATROPINE_quantity_value_(2.999, 15.0]",194
"DIPHENOXYLATE HCL/ATROPINE_quantity_value_(15.0, 20.0]",194
"DIPHENOXYLATE HCL/ATROPINE_quantity_value_(20.0, 30.0]",194
"DIPHENOXYLATE HCL/ATROPINE_quantity_value_(30.0, 50.0]",194
"DIPHENOXYLATE HCL/ATROPINE_quantity_value_(50.0, 720.0]",194
"DIPHENOXYLATE HCL_amount_value_(7.499, 40.0]",195
"DIPHENOXYLATE HCL_amount_value_(40.0, 50.0]",195
"DIPHENOXYLATE HCL_amount_value_(50.0, 75.0]",195
"DIPHENOXYLATE HCL_amount_value_(75.0, 100.0]",195
"DIPHENOXYLATE HCL_amount_value_(100.0, 1800.0]",195
"DIVALPROEX SODIUM_quantity_value_(6.999, 60.0]",196
"DIVALPROEX SODIUM_quantity_value_(60.0, 90.0]",196
"DIVALPROEX SODIUM_quantity_value_(90.0, 150.0]",196
"DIVALPROEX SODIUM_quantity_value_(150.0, 600.0]",196
"DOXAZOSIN MESYLATE_quantity_value_(1.999, 30.0]",197
"DOXAZOSIN MESYLATE_quantity_value_(30.0, 31.0]",197
"DOXAZOSIN MESYLATE_quantity_value_(31.0, 90.0]",197
"DOXAZOSIN MESYLATE_quantity_value_(90.0, 180.0]",197
"DOXEPIN HCL_amount_value_(0.749, 1.5]",198
"DOXEPIN HCL_amount_value_(1.5, 2.25]",198
"DOXEPIN HCL_amount_value_(2.25, 150.0]",198
"DOXEPIN HCL_amount_value_(150.0, 1400.0]",198
"DOXEPIN HCL_amount_value_(1400.0, 35000.0]",198
"DOXEPIN HCL_quantity_value_(1.999, 30.0]",199
"DOXEPIN HCL_quantity_value_(30.0, 60.0]",199
"DOXEPIN HCL_quantity_value_(60.0, 90.0]",199
"DOXEPIN HCL_quantity_value_(90.0, 360.0]",199
"DOXYCYCLINE HYCLATE_quantity_value_(-0.001, 14.0]",200
"DOXYCYCLINE HYCLATE_quantity_value_(14.0, 20.0]",200
"DOXYCYCLINE HYCLATE_quantity_value_(20.0, 30.0]",200
"DOXYCYCLINE HYCLATE_quantity_value_(30.0, 260.0]",200
"DOXYCYCLINE MONOHYDRATE_quantity_value_(0.999, 20.0]",201
"DOXYCYCLINE MONOHYDRATE_quantity_value_(20.0, 30.0]",201
"DOXYCYCLINE MONOHYDRATE_quantity_value_(30.0, 420.0]",201
"DROSPIRENONE_amount_value_(-0.001, 84.0]",202
"DROSPIRENONE_amount_value_(84.0, 300.0]",202
"DROSPIRENONE_amount_value_(300.0, 2467.2]",202
"DROSPIRENONE_amount_value_(2467.2, 1680006000.0]",202
"DULOXETINE HCL_quantity_value_(1.999, 30.0]",203
"DULOXETINE HCL_quantity_value_(30.0, 90.0]",203
"DULOXETINE HCL_quantity_value_(90.0, 270.0]",203
"DUTASTERIDE_quantity_value_(24.999, 30.0]",204
"DUTASTERIDE_quantity_value_(30.0, 90.0]",204
"DUTASTERIDE_quantity_value_(90.0, 207.0]",204
"ECONAZOLE NITRATE_amount_value_(-0.001, 0.3]",205
"ECONAZOLE NITRATE_amount_value_(0.3, 0.85]",205
"ECONAZOLE NITRATE_amount_value_(0.85, 15.0]",205
"ECONAZOLE NITRATE_amount_value_(15.0, 1500.0]",205
"ECONAZOLE NITRATE_amount_value_(1500.0, 8959000.0]",205
"ECONAZOLE NITRATE_quantity_value_(14.999, 30.0]",206
"ECONAZOLE NITRATE_quantity_value_(30.0, 85.0]",206
"ECONAZOLE NITRATE_quantity_value_(85.0, 170.0]",206
"ELETRIPTAN HYDROBROMIDE_quantity_value_(1.999, 4.0]",207
"ELETRIPTAN HYDROBROMIDE_quantity_value_(4.0, 6.0]",207
"ELETRIPTAN HYDROBROMIDE_quantity_value_(6.0, 12.0]",207
"ELETRIPTAN HYDROBROMIDE_quantity_value_(12.0, 54.0]",207
"EMOLL_amount_value_(-0.001, 0.03]",208
"EMOLL_amount_value_(0.03, 0.05]",208
"EMOLL_amount_value_(0.05, 505.0]",208
"EMOLL_amount_value_(505.0, 3060.0]",208
"EMOLL_amount_value_(3060.0, 1680000000.0]",208
"ENALAPRIL MALEATE_quantity_value_(13.999, 30.0]",209
"ENALAPRIL MALEATE_quantity_value_(30.0, 60.0]",209
"ENALAPRIL MALEATE_quantity_value_(60.0, 90.0]",209
"ENALAPRIL MALEATE_quantity_value_(90.0, 600.0]",209
"ENOXAPARIN SODIUM_quantity_value_(0.399, 4.0]",210
"ENOXAPARIN SODIUM_quantity_value_(4.0, 5.6]",210
"ENOXAPARIN SODIUM_quantity_value_(5.6, 9.0]",210
"ENOXAPARIN SODIUM_quantity_value_(9.0, 12.0]",210
"ENOXAPARIN SODIUM_quantity_value_(12.0, 72.0]",210
"EPINEPHRINE_quantity_value_(0.999, 2.0]",211
"EPINEPHRINE_quantity_value_(2.0, 6.0]",211
"ERGOCALCIFEROL (VITAMIN D2)_quantity_value_(0.999, 4.0]",212
"ERGOCALCIFEROL (VITAMIN D2)_quantity_value_(4.0, 8.0]",212
"ERGOCALCIFEROL (VITAMIN D2)_quantity_value_(8.0, 60.0]",212
"ERGOCALCIFEROL_quantity_value_(0.999, 4.0]",213
"ERGOCALCIFEROL_quantity_value_(4.0, 8.0]",213
"ERGOCALCIFEROL_quantity_value_(8.0, 42.0]",213
"ERYTHROMYCIN BASE_amount_value_(0.499, 60.3]",214
"ERYTHROMYCIN BASE_amount_value_(60.3, 1320.0]",214
"ERYTHROMYCIN BASE_amount_value_(1320.0, 6000.0]",214
"ERYTHROMYCIN BASE_quantity_value_(0.999, 3.5]",215
"ERYTHROMYCIN BASE_quantity_value_(3.5, 6.0]",215
"ERYTHROMYCIN BASE_quantity_value_(6.0, 20.0]",215
"ERYTHROMYCIN BASE_quantity_value_(20.0, 360.0]",215
"ESCITALOPRAM OXALATE_quantity_value_(-0.001, 30.0]",216
"ESCITALOPRAM OXALATE_quantity_value_(30.0, 90.0]",216
"ESCITALOPRAM OXALATE_quantity_value_(90.0, 300.0]",216
"ESOMEPRAZOLE MAG TRIHYDRATE_quantity_value_(2.999, 30.0]",217
"ESOMEPRAZOLE MAG TRIHYDRATE_quantity_value_(30.0, 60.0]",217
"ESOMEPRAZOLE MAG TRIHYDRATE_quantity_value_(60.0, 180.0]",217
"ESOMEPRAZOLE MAGNESIUM_quantity_value_(0.999, 30.0]",218
"ESOMEPRAZOLE MAGNESIUM_quantity_value_(30.0, 90.0]",218
"ESOMEPRAZOLE MAGNESIUM_quantity_value_(90.0, 270.0]",218
"ESTRADIOL/NORETH AC_quantity_value_(3.999, 24.0]",219
"ESTRADIOL/NORETH AC_quantity_value_(24.0, 28.0]",219
"ESTRADIOL/NORETH AC_quantity_value_(28.0, 84.0]",219
"ESTRADIOL/NORETH AC_quantity_value_(84.0, 168.0]",219
"ESTRADIOL_amount_value_(-0.001, 0.00425]",220
"ESTRADIOL_amount_value_(0.00425, 2.64]",220
"ESTRADIOL_amount_value_(2.64, 42.0]",220
"ESTRADIOL_amount_value_(42.0, 1500.0]",220
"ESTRADIOL_amount_value_(1500.0, 4335600.0]",220
"ESTRADIOL_quantity_value_(0.999, 8.0]",221
"ESTRADIOL_quantity_value_(8.0, 24.0]",221
"ESTRADIOL_quantity_value_(24.0, 30.0]",221
"ESTRADIOL_quantity_value_(30.0, 42.5]",221
"ESTRADIOL_quantity_value_(42.5, 360.0]",221
"ESTROGEN,CON/M-PROGEST ACET_quantity_value_(27.999, 84.0]",222
"ESTROGEN,CON/M-PROGEST ACET_quantity_value_(84.0, 840.0]",222
"ESTROGEN,ESTER/ME-TESTOSTERONE_quantity_value_(4.999, 30.0]",223
"ESTROGEN,ESTER/ME-TESTOSTERONE_quantity_value_(30.0, 90.0]",223
"ESTROGEN,ESTER_amount_value_(3.124, 18.75]",224
"ESTROGEN,ESTER_amount_value_(18.75, 37.5]",224
